video_id,video_path,split,exercise_type,quality_label,has_knees_forward,has_knees_inward,knees_forward_segments,knees_inward_segments,annotated_error_segments,frame_count,fps,width,height,duration_seconds
47760_1,videos_squat/47760_1.mp4,train,squat,knees_forward,True,False,"[[2.33, 4.82]]",[],1,242,30.0,480,480,8.066666666666666
47779_3,videos_squat/47779_3.mp4,test,squat,knees_forward,True,False,"[[1.09, 3.25]]",[],1,106,30.0,480,480,3.533333333333333
47789_2,videos_squat/47789_2.mp4,test,squat,knees_forward,True,False,"[[0.63, 1.51]]",[],1,91,30.0,480,480,3.033333333333333
47790_1,videos_squat/47790_1.mp4,val,squat,knees_inward,False,True,[],"[[2.44, 4.08]]",1,128,30.0,480,480,4.266666666666667
47794_1,videos_squat/47794_1.mp4,train,squat,knees_forward,True,False,"[[1.16, 4.16]]",[],1,132,30.0,480,480,4.4
47795_3,videos_squat/47795_3.mp4,val,squat,knees_forward,True,False,"[[6.21, 6.9]]",[],1,213,30.0,480,480,7.1
47808_1,videos_squat/47808_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[2.0, 3.91]]","[[1.48, 2.93]]",2,124,30.0,480,480,4.133333333333334
47811_1,videos_squat/47811_1.mp4,train,squat,knees_forward,True,False,"[[0.72, 1.59]]",[],1,64,30.0,480,852,2.1333333333333333
47814_1,videos_squat/47814_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[2.36, 3.4]]","[[1.65, 2.99]]",2,107,30.0,480,600,3.566666666666667
47816_1,videos_squat/47816_1.mp4,train,squat,knees_forward,True,False,"[[1.98, 2.71]]",[],1,89,30.0,480,480,2.966666666666667
47818_3,videos_squat/47818_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,72,30.0,480,600,2.4
47827_2,videos_squat/47827_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,480,2.6666666666666665
47828_3,videos_squat/47828_3.mp4,train,squat,knees_forward,True,False,"[[1.1, 2.27]]",[],1,103,30.0,480,270,3.433333333333333
47829_1,videos_squat/47829_1.mp4,train,squat,knees_forward,True,False,"[[0.7, 1.95], [2.46, 3.1]]",[],2,123,30.0,480,480,4.1
47833_1,videos_squat/47833_1.mp4,test,squat,knees_forward,True,False,"[[1.16, 3.23]]",[],1,103,30.0,480,600,3.433333333333333
47839_8,videos_squat/47839_8.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.68, 1.72]]","[[1.23, 2.08]]",2,71,30.0,480,480,2.3666666666666667
47861_2,videos_squat/47861_2.mp4,test,squat,no_annotated_error,False,False,[],[],0,70,30.0,480,272,2.3333333333333335
47862_1,videos_squat/47862_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,72,30.0,480,600,2.4
47866_1,videos_squat/47866_1.mp4,val,squat,knees_forward,True,False,"[[0.81, 3.14]]",[],1,123,30.0,480,480,4.1
47869_3,videos_squat/47869_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,122,30.0,480,480,4.066666666666666
47870_1,videos_squat/47870_1.mp4,val,squat,knees_forward,True,False,"[[2.03, 4.08]]",[],1,131,30.0,480,600,4.366666666666666
47871_1,videos_squat/47871_1.mp4,train,squat,knees_forward,True,False,"[[1.83, 3.38]]",[],1,114,30.0,480,600,3.8
47876_2,videos_squat/47876_2.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.92, 3.43]]","[[1.68, 3.21]]",2,109,30.0,480,480,3.6333333333333333
47877_2,videos_squat/47877_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,97,30.0,480,480,3.2333333333333334
47878_2,videos_squat/47878_2.mp4,val,squat,knees_inward,False,True,[],"[[2.69, 4.26]]",1,139,30.0,480,600,4.633333333333334
47880_2,videos_squat/47880_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,91,30.0,480,480,3.033333333333333
47881_2,videos_squat/47881_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,81,30.0,480,480,2.7
47886_2,videos_squat/47886_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,124,30.0,480,600,4.133333333333334
47901_8,videos_squat/47901_8.mp4,train,squat,knees_forward,True,False,"[[2.6, 3.85]]",[],1,129,30.0,480,480,4.3
47909_3,videos_squat/47909_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,77,30.0,480,480,2.566666666666667
47910_3,videos_squat/47910_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.98, 3.69]]","[[2.62, 3.52]]",2,118,30.0,480,480,3.933333333333333
47919_1,videos_squat/47919_1.mp4,train,squat,knees_forward,True,False,"[[0.89, 2.09], [2.61, 3.48]]",[],2,126,30.0,480,600,4.2
47921_3,videos_squat/47921_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.3, 5.37]]","[[2.86, 5.3]]",2,265,30.0,480,480,8.833333333333334
47922_3,videos_squat/47922_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,600,2.533333333333333
47931_1,videos_squat/47931_1.mp4,train,squat,knees_forward,True,False,"[[3.42, 4.61]]",[],1,143,30.0,480,480,4.766666666666667
47935_1,videos_squat/47935_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,94,30.0,480,600,3.1333333333333333
47939_1,videos_squat/47939_1.mp4,train,squat,knees_forward,True,False,"[[2.62, 5.73]]",[],1,181,30.0,480,272,6.033333333333333
47940_1,videos_squat/47940_1.mp4,test,squat,knees_forward,True,False,"[[3.21, 4.88]]",[],1,151,30.0,480,480,5.033333333333333
47942_2,videos_squat/47942_2.mp4,train,squat,knees_forward,True,False,"[[2.14, 3.76]]",[],1,118,30.0,480,480,3.933333333333333
47944_2,videos_squat/47944_2.mp4,test,squat,knees_forward,True,False,"[[2.74, 4.08]]",[],1,127,30.0,480,600,4.233333333333333
47946_1,videos_squat/47946_1.mp4,train,squat,knees_forward,True,False,"[[0.48, 1.88]]",[],1,78,30.0,480,600,2.6
47950_3,videos_squat/47950_3.mp4,train,squat,knees_forward,True,False,"[[1.08, 2.26]]",[],1,105,30.0,480,600,3.5
47959_1,videos_squat/47959_1.mp4,train,squat,knees_inward,False,True,[],"[[1.67, 3.28]]",1,159,30.0,480,480,5.3
47960_1,videos_squat/47960_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,119,30.0,480,600,3.966666666666667
47966_1,videos_squat/47966_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.19, 4.31]]","[[2.51, 4.22]]",2,138,30.0,480,600,4.6
47969_5,videos_squat/47969_5.mp4,train,squat,multiple_annotated_errors,True,True,"[[2.67, 6.71]]","[[3.38, 5.49]]",2,220,30.0,480,270,7.333333333333333
47977_1,videos_squat/47977_1.mp4,test,squat,knees_forward,True,False,"[[4.14, 5.78]]",[],1,179,30.0,480,480,5.966666666666667
47985_1,videos_squat/47985_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,600,2.6666666666666665
47987_1,videos_squat/47987_1.mp4,train,squat,knees_forward,True,False,"[[1.19, 2.43]]",[],1,94,30.0,480,480,3.1333333333333333
47991_2,videos_squat/47991_2.mp4,train,squat,knees_forward,True,False,"[[1.88, 2.57]]",[],1,84,30.0,480,480,2.8
48001_1,videos_squat/48001_1.mp4,train,squat,knees_forward,True,False,"[[2.14, 3.59]]",[],1,182,30.0,480,600,6.066666666666666
48004_12,videos_squat/48004_12.mp4,train,squat,knees_forward,True,False,"[[0.46, 1.93]]",[],1,79,30.0,480,600,2.6333333333333333
48007_1,videos_squat/48007_1.mp4,train,squat,knees_forward,True,False,"[[3.28, 5.69]]",[],1,186,30.0,480,480,6.2
48019_2,videos_squat/48019_2.mp4,test,squat,knees_forward,True,False,"[[1.91, 3.55]]",[],1,118,30.0,480,480,3.933333333333333
48020_1,videos_squat/48020_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[3.31, 5.27]]","[[2.35, 4.99]]",2,167,30.0,480,480,5.566666666666666
48023_6,videos_squat/48023_6.mp4,train,squat,knees_inward,False,True,[],"[[1.3, 3.09]]",1,111,30.0,480,480,3.7
48027_1,videos_squat/48027_1.mp4,train,squat,knees_forward,True,False,"[[0.97, 3.08]]",[],1,124,30.0,480,600,4.133333333333334
48030_3,videos_squat/48030_3.mp4,train,squat,knees_forward,True,False,"[[1.13, 3.09]]",[],1,105,30.0,480,264,3.5
48031_1,videos_squat/48031_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,480,2.6666666666666665
48032_5,videos_squat/48032_5.mp4,train,squat,no_annotated_error,False,False,[],[],0,73,30.0,480,480,2.433333333333333
48033_1,videos_squat/48033_1.mp4,train,squat,knees_forward,True,False,"[[5.29, 6.43]]",[],1,206,30.0,480,480,6.866666666666666
48035_1,videos_squat/48035_1.mp4,train,squat,knees_forward,True,False,"[[0.99, 3.16]]",[],1,109,30.0,480,480,3.6333333333333333
48037_7,videos_squat/48037_7.mp4,train,squat,knees_forward,True,False,"[[2.05, 2.58]]",[],1,79,30.0,480,480,2.6333333333333333
48046_2,videos_squat/48046_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,131,30.0,480,272,4.366666666666666
48047_1,videos_squat/48047_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,169,30.0,480,600,5.633333333333334
48054_13,videos_squat/48054_13.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.93, 2.41]]","[[1.68, 2.62]]",2,93,30.0,864,486,3.1
48059_1,videos_squat/48059_1.mp4,train,squat,knees_forward,True,False,"[[6.06, 7.89], [9.37, 11.11]]",[],2,343,30.0,480,600,11.433333333333334
48063_1,videos_squat/48063_1.mp4,train,squat,knees_forward,True,False,"[[0.52, 1.85]]",[],1,71,30.0,480,480,2.3666666666666667
48068_1,videos_squat/48068_1.mp4,val,squat,knees_forward,True,False,"[[1.63, 2.24]]",[],1,73,30.0,480,270,2.433333333333333
48074_1,videos_squat/48074_1.mp4,train,squat,knees_forward,True,False,"[[1.07, 2.96]]",[],1,150,30.0,480,600,5.0
48079_1,videos_squat/48079_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,66,30.0,480,600,2.2
48081_1,videos_squat/48081_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,270,2.6666666666666665
48092_1,videos_squat/48092_1.mp4,val,squat,knees_forward,True,False,"[[3.61, 4.21]]",[],1,139,30.0,480,270,4.633333333333334
48093_4,videos_squat/48093_4.mp4,test,squat,knees_forward,True,False,"[[0.72, 4.74]]",[],1,149,30.0,480,480,4.966666666666667
48101_8,videos_squat/48101_8.mp4,test,squat,no_annotated_error,False,False,[],[],0,111,30.0,480,480,3.7
48102_2,videos_squat/48102_2.mp4,train,squat,knees_forward,True,False,"[[1.08, 3.37]]",[],1,110,30.0,480,480,3.6666666666666665
48103_8,videos_squat/48103_8.mp4,train,squat,knees_forward,True,False,"[[2.1, 2.83]]",[],1,91,30.0,480,480,3.033333333333333
48104_1,videos_squat/48104_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[2.7, 4.9]]","[[3.27, 4.32]]",2,151,30.0,480,480,5.033333333333333
48105_1,videos_squat/48105_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,169,30.0,480,600,5.633333333333334
48106_2,videos_squat/48106_2.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.02, 4.12]]","[[2.19, 4.01]]",2,137,30.0,480,600,4.566666666666666
48110_2,videos_squat/48110_2.mp4,test,squat,no_annotated_error,False,False,[],[],0,79,30.0,480,600,2.6333333333333333
48115_1,videos_squat/48115_1.mp4,val,squat,knees_forward,True,False,"[[0.87, 2.63]]",[],1,130,30.0,480,480,4.333333333333333
48121_1,videos_squat/48121_1.mp4,val,squat,knees_inward,False,True,[],"[[9.62, 10.47]]",1,331,30.0,480,600,11.033333333333333
48122_3,videos_squat/48122_3.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.92, 2.12]]","[[1.15, 1.97]]",2,72,30.0,480,480,2.4
48135_3,videos_squat/48135_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,127,30.0,480,852,4.233333333333333
48141_1,videos_squat/48141_1.mp4,train,squat,knees_forward,True,False,"[[3.32, 5.4]]",[],1,198,30.0,480,600,6.6
48143_1,videos_squat/48143_1.mp4,val,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,600,2.7666666666666666
48144_3,videos_squat/48144_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,600,2.533333333333333
48148_1,videos_squat/48148_1.mp4,val,squat,multiple_annotated_errors,True,True,"[[0.47, 2.09]]","[[1.36, 2.36]]",2,97,30.0,480,480,3.2333333333333334
48154_2,videos_squat/48154_2.mp4,train,squat,knees_forward,True,False,"[[0.91, 3.42]]",[],1,112,30.0,480,480,3.7333333333333334
48163_1,videos_squat/48163_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[3.35, 4.55]]","[[3.1, 4.06]]",2,158,30.0,480,600,5.266666666666667
48175_2,videos_squat/48175_2.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.71, 2.29]]","[[1.43, 2.68]]",2,100,30.0,480,480,3.3333333333333335
48176_1,videos_squat/48176_1.mp4,train,squat,knees_forward,True,False,"[[2.16, 5.61]]",[],1,261,30.0,480,480,8.7
48179_2,videos_squat/48179_2.mp4,train,squat,knees_forward,True,False,"[[2.03, 3.11]]",[],1,157,30.0,480,480,5.233333333333333
48181_4,videos_squat/48181_4.mp4,train,squat,knees_inward,False,True,[],"[[1.4, 2.31]]",1,76,30.0,480,600,2.533333333333333
48183_1,videos_squat/48183_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,103,30.0,480,480,3.433333333333333
48187_3,videos_squat/48187_3.mp4,test,squat,knees_forward,True,False,"[[1.09, 2.19]]",[],1,83,30.0,480,600,2.7666666666666666
48208_3,videos_squat/48208_3.mp4,train,squat,knees_forward,True,False,"[[2.67, 4.12]]",[],1,129,30.0,480,600,4.3
48209_1,videos_squat/48209_1.mp4,train,squat,knees_forward,True,False,"[[0.77, 3.78]]",[],1,119,30.0,480,480,3.966666666666667
48225_8,videos_squat/48225_8.mp4,train,squat,knees_forward,True,False,"[[0.61, 1.49]]",[],1,65,30.0,480,480,2.1666666666666665
48233_1,videos_squat/48233_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,58,30.0,480,480,1.9333333333333333
48238_3,videos_squat/48238_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,124,30.0,480,480,4.133333333333334
48240_5,videos_squat/48240_5.mp4,train,squat,knees_inward,False,True,[],"[[1.98, 3.14]]",1,113,30.0,480,600,3.7666666666666666
48243_2,videos_squat/48243_2.mp4,train,squat,knees_forward,True,False,"[[0.59, 1.89]]",[],1,68,30.0,480,480,2.2666666666666666
48246_3,videos_squat/48246_3.mp4,train,squat,knees_forward,True,False,"[[1.67, 2.59]]",[],1,79,30.0,480,480,2.6333333333333333
48247_1,videos_squat/48247_1.mp4,train,squat,knees_inward,False,True,[],"[[1.59, 2.1]]",1,71,30.0,480,480,2.3666666666666667
48248_1,videos_squat/48248_1.mp4,train,squat,knees_forward,True,False,"[[1.81, 2.83]]",[],1,93,30.0,480,480,3.1
48250_2,videos_squat/48250_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,118,30.0,480,600,3.933333333333333
48253_2,videos_squat/48253_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,101,30.0,480,600,3.3666666666666667
48260_1,videos_squat/48260_1.mp4,train,squat,knees_forward,True,False,"[[1.03, 2.13]]",[],1,98,30.0,480,480,3.2666666666666666
48261_1,videos_squat/48261_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,87,30.0,480,600,2.9
48263_10,videos_squat/48263_10.mp4,train,squat,knees_forward,True,False,"[[2.4, 3.68]]",[],1,126,30.0,480,600,4.2
48265_1,videos_squat/48265_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,600,2.6666666666666665
48281_2,videos_squat/48281_2.mp4,test,squat,multiple_annotated_errors,True,True,"[[5.47, 9.66]]","[[6.06, 9.07]]",2,296,30.0,480,480,9.866666666666667
48282_4,videos_squat/48282_4.mp4,train,squat,knees_forward,True,False,"[[1.45, 2.51]]",[],1,82,30.0,480,600,2.7333333333333334
48292_3,videos_squat/48292_3.mp4,train,squat,knees_forward,True,False,"[[0.59, 2.24]]",[],1,74,30.0,480,600,2.466666666666667
48293_2,videos_squat/48293_2.mp4,train,squat,knees_forward,True,False,"[[2.38, 4.08]]",[],1,127,30.0,480,480,4.233333333333333
48294_3,videos_squat/48294_3.mp4,val,squat,no_annotated_error,False,False,[],[],0,74,30.0,480,480,2.466666666666667
48297_3,videos_squat/48297_3.mp4,test,squat,no_annotated_error,False,False,[],[],0,80,30.0,480,480,2.6666666666666665
48298_2,videos_squat/48298_2.mp4,train,squat,knees_forward,True,False,"[[1.0, 3.74]]",[],1,127,30.0,480,480,4.233333333333333
48301_1,videos_squat/48301_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,83,30.0,480,480,2.7666666666666666
48302_2,videos_squat/48302_2.mp4,train,squat,knees_forward,True,False,"[[2.63, 3.51]]",[],1,111,30.0,480,480,3.7
48305_2,videos_squat/48305_2.mp4,train,squat,multiple_annotated_errors,True,True,"[[0.76, 2.0]]","[[1.31, 2.24]]",2,75,30.0,480,600,2.5
48311_1,videos_squat/48311_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,122,30.0,480,600,4.066666666666666
48312_2,videos_squat/48312_2.mp4,train,squat,knees_forward,True,False,"[[1.06, 1.95], [3.2, 4.15]]",[],2,159,30.0,480,600,5.3
48314_5,videos_squat/48314_5.mp4,val,squat,no_annotated_error,False,False,[],[],0,65,30.0,480,270,2.1666666666666665
48323_3,videos_squat/48323_3.mp4,test,squat,knees_forward,True,False,"[[3.03, 4.03]]",[],1,121,30.0,480,480,4.033333333333333
48331_1,videos_squat/48331_1.mp4,test,squat,knees_forward,True,False,"[[0.59, 1.84], [2.65, 4.75]]",[],2,160,30.0,480,480,5.333333333333333
48343_4,videos_squat/48343_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,161,30.0,480,480,5.366666666666666
48347_1,videos_squat/48347_1.mp4,test,squat,knees_forward,True,False,"[[3.97, 4.87]]",[],1,149,30.0,480,480,4.966666666666667
48360_2,videos_squat/48360_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,79,30.0,480,480,2.6333333333333333
48361_1,videos_squat/48361_1.mp4,train,squat,knees_forward,True,False,"[[1.61, 3.06]]",[],1,116,30.0,480,480,3.8666666666666667
48367_1,videos_squat/48367_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,315,30.0,480,480,10.5
48371_2,videos_squat/48371_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,81,30.0,480,600,2.7
48372_1,videos_squat/48372_1.mp4,test,squat,no_annotated_error,False,False,[],[],0,145,30.0,480,600,4.833333333333333
48374_1,videos_squat/48374_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,76,30.0,480,480,2.533333333333333
48375_3,videos_squat/48375_3.mp4,train,squat,knees_forward,True,False,"[[2.4, 3.27]]",[],1,103,30.0,480,270,3.433333333333333
48379_1,videos_squat/48379_1.mp4,test,squat,multiple_annotated_errors,True,True,"[[1.15, 2.36]]","[[1.63, 2.68]]",2,94,30.0,480,480,3.1333333333333333
48380_1,videos_squat/48380_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.13, 2.48]]","[[1.91, 4.0]]",2,136,30.0,480,598,4.533333333333333
48382_4,videos_squat/48382_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,131,30.0,480,600,4.366666666666666
48389_3,videos_squat/48389_3.mp4,train,squat,no_annotated_error,False,False,[],[],0,114,30.0,480,600,3.8
48394_1,videos_squat/48394_1.mp4,train,squat,no_annotated_error,False,False,[],[],0,97,30.0,480,480,3.2333333333333334
48397_1,videos_squat/48397_1.mp4,train,squat,knees_forward,True,False,"[[0.98, 3.29]]",[],1,112,30.0,480,600,3.7333333333333334
48401_5,videos_squat/48401_5.mp4,train,squat,knees_forward,True,False,"[[1.69, 2.21]]",[],1,88,30.0,480,598,2.933333333333333
48410_4,videos_squat/48410_4.mp4,train,squat,no_annotated_error,False,False,[],[],0,151,30.0,480,592,5.033333333333333
48414_1,videos_squat/48414_1.mp4,val,squat,knees_forward,True,False,"[[1.39, 3.02]]",[],1,97,30.0,480,600,3.2333333333333334
48427_9,videos_squat/48427_9.mp4,train,squat,knees_forward,True,False,"[[1.75, 2.28]]",[],1,75,30.0,480,480,2.5
48433_1,videos_squat/48433_1.mp4,train,squat,knees_forward,True,False,"[[1.94, 2.89]]",[],1,166,30.0,480,600,5.533333333333333
48437_6,videos_squat/48437_6.mp4,train,squat,knees_forward,True,False,"[[0.99, 2.75]]",[],1,89,30.0,480,480,2.966666666666667
48439_3,videos_squat/48439_3.mp4,val,squat,knees_forward,True,False,"[[0.72, 2.46]]",[],1,80,30.0,480,600,2.6666666666666665
48445_1,videos_squat/48445_1.mp4,train,squat,knees_forward,True,False,"[[0.69, 1.94]]",[],1,92,30.0,480,480,3.066666666666667
48451_1,videos_squat/48451_1.mp4,train,squat,knees_forward,True,False,"[[0.87, 4.78]]",[],1,150,30.0,480,480,5.0
48459_1,videos_squat/48459_1.mp4,test,squat,knees_forward,True,False,"[[2.58, 4.38]]",[],1,133,30.0,480,480,4.433333333333334
48460_5,videos_squat/48460_5.mp4,train,squat,knees_inward,False,True,[],"[[1.05, 1.99]]",1,108,30.0,480,480,3.6
48464_7,videos_squat/48464_7.mp4,test,squat,knees_inward,False,True,[],"[[1.47, 2.46]]",1,92,30.0,480,480,3.066666666666667
48465_3,videos_squat/48465_3.mp4,val,squat,knees_forward,True,False,"[[0.89, 1.95]]",[],1,104,30.0,480,480,3.466666666666667
48469_2,videos_squat/48469_2.mp4,train,squat,no_annotated_error,False,False,[],[],0,109,30.0,480,480,3.6333333333333333
48476_1,videos_squat/48476_1.mp4,train,squat,multiple_annotated_errors,True,True,"[[1.83, 2.47]]","[[1.6, 2.31]]",2,78,30.0,480,480,2.6
48483_2,videos_squat/48483_2.mp4,train,squat,knees_forward,True,False,"[[3.39, 11.62]]",[],1,354,30.0,480,480,11.8
48484_7,videos_squat/48484_7.mp4,train,squat,knees_forward,True,False,"[[2.18, 2.84]]",[],1,107,30.0,480,480,3.566666666666667
48493_2,videos_squat/48493_2.mp4,val,squat,no_annotated_error,False,False,[],[],0,64,30.0,480,318,2.1333333333333333
48494_3,videos_squat/48494_3.mp4,train,squat,knees_forward,True,False,"[[0.79, 1.84]]",[],1,76,30.0,480,600,2.533333333333333
48503_2,videos_squat/48503_2.mp4,val,squat,multiple_annotated_errors,True,True,"[[5.97, 7.36]]","[[5.55, 7.43]]",2,228,30.0,480,480,7.6
48504_1,videos_squat/48504_1.mp4,train,squat,knees_forward,True,False,"[[2.88, 5.58]]",[],1,169,30.0,480,270,5.633333333333334
